Kepler ID,Teff
2163982,5437
2164021,
2164031,5951
2164035,5523
2164066,5957
2164105,5797
2164117,
2164123,4842
2164157,5729
2164165,6824
2164169,5739
2164190,5307
2164213,5800
2164227,5589
2164232,5898
2164262,4689
2164327,4809
2164332,5446
2164379,4666
2164488,5334
2164522,5225
2164598,5263
2164604,5478
2164654,5866
2164688,5166
2164726,6401
2164739,5458
2164772,6016
2164790,
2164791,
2164834,5255
2164874,4346
2164884,
2164930,5471
2164951,
2164995,5370
2165002,5118
2165066,5562
2165095,5449
2165181,4611
2165188,7130
2165198,4786
2165271,
2165352,4889
2165356,5636
2165357,5059
2165371,
2165440,4886
2165450,4963
2165469,6082
2165478,5996
2165516,5682
2165531,5888
2165554,5038
2165574,
2165589,4797
2165615,4822
2165710,4810
2165718,5547
2165722,5542
2165742,6163
2165744,5917
2165797,5527
2165801,
2165811,6007
2165867,5740
2165871,5622
2165874,5156
2165892,6288
2165894,4630
2165942,5291
2165983,5543
2166071,6045
2166119,4825
2166152,
2166200,6344
2166206,5761
2166209,6010
2166218,7153
2166223,4782
2166231,5588
2166291,5796
2166322,5674
2166332,
2166336,5666
2166339,5974
2166352,5701
2166371,5681
2166393,4795
2166515,5732
2166534,4969
2166547,3872
2166579,5453
2166590,5165
2166594,
2166605,
2166620,5213
2166632,5677
2166709,4799
2166766,4824
2166769,4821
2166773,5415
2166774,5796
2166860,5372
2166874,4915
2166915,5419
2166920,4537
2166932,5761
2166940,
2166962,4983
2166970,
2166973,5414
2167000,5538
2167039,5808
2167056,6229
2167058,5287
2167062,5779
2167098,5776
2167128,6083
2167151,5780
2167183,3837
2167198,
2167260,5842
2167272,4594
2167334,6336
2167351,5893
2167385,6277
2167392,6057
2167437,4584
2167439,5535
2167444,6940
2167447,4674
2167468,5661
2167501,5866
2167548,5173
2167555,5747
2167587,5980
2167600,6196
2167648,5790
2167663,3986
2167693,3888
2167696,4675
2167728,7747
2167743,5155
2167774,4714
2167783,6767
2167841,6222
2167890,4837
2167920,5122
2167997,4961
2168184,4998
2168263,5956
2168321,5807
2168333,8137
2168387,5572
2168417,5834
2168420,7826
2168461,3177
2168508,4447
2168638,4955
2168649,5943
2282506,5113
2282525,5723
2282584,5175
2282587,5796
2282618,5373
2282652,4910
2282663,4125
2282708,5304
2282712,3563
2282717,5248
2282763,7795
2282783,4718
2282796,4771
2282854,5460
2282855,
2282915,4976
2282919,5133
2282926,8323
2282944,4312
2282970,5962
2282986,4873
2283064,6706
2283075,4630
2283092,4706
2283093,4594
2283124,6821
2283166,6151
2283186,5116
2283227,5816
2283229,5709
2283243,5474
2283255,5544
2283280,6362
2283308,
2283334,6067
2283353,5162
2283362,5283
2283435,4800
2283495,
2283496,5397
2283519,5431
2283532,4594
2283540,
2283541,5295
2283543,5446
2283544,5578
2283560,6246
2283589,5719
2283650,5367
2283682,
2283703,4924
2283721,4681
2283749,3528
2283853,6097
2283892,4280
2283919,4953
2283930,5803
2283955,6049
2283989,5688
2284009,6332
2284012,6077
2284079,
2284116,4301
2284184,5933
2284211,5642
2284278,
2284309,5938
2284312,4742
2284330,4814
2284341,5313
2284344,
2284402,4878
2284479,5439
2284504,5423
2284620,6239
2284644,5978
2284663,5962
2284676,5210
2284679,4765
2284683,5446
2284774,5446
2284810,5526
2284829,5403
2284852,5835
2284882,4638
2284887,5711
2284919,3686
2284936,5338
2284957,5723
2284964,5735
2285004,5418
2285032,4531
2285040,5684
2285109,5783
2285129,5407
2285130,5410
2285151,5975
2285185,4682
2285208,5426
2285212,5776
2285217,
2285325,6091
2285420,
2285481,4304
2285538,4780
2285548,4591
2285551,4706
2285584,6166
2285586,
2285589,5923
2285598,3951
2285615,4125
2285621,5364
2285639,4908
2285653,5437
2285671,5092
2285672,4788
2285695,5296
2285698,5928
2285776,4768
2285791,6396
2285805,5079
2285827,4691
2285835,5382
2285847,5462
2285898,4661
2285902,4996
2285922,4984
2285931,5354
2285941,4862
2285993,5670
2296995,4717
2297232,5711
2297236,4955
2297325,4864
2297349,6644
2297357,4602
2297384,4184
2297390,
2297398,4907
2297426,6538
2297454,4780
2297468,6064
2297488,
2297529,4251
2297573,4776
2297574,4786
2297586,4882
2297672,4802
2297706,4662
2297721,4766
2297728,6695
2297729,4657
2297739,
2297779,4620
2297785,4901
2297793,4238
2297815,4615
2297819,4879
2297825,4169
2297868,5023
2297896,5402
2297939,4656
2297952,4890
2298006,5104
2298013,6276
2298034,4561
2298039,4485
2298049,4839
2298058,5965
2298081,5056
2298097,4820
2298129,5061
2298182,5606
2298185,5387
2298305,5539
2298317,5706
2298343,4557
2298394,5861
2298436,4612
2298439,4468
2298465,4822
2298475,5659
2298529,5411
2298581,5299
2298596,5575
2298664,4721
2298692,6009
2298839,6038
2299081,6063
2299404,6209
2299465,4814
2299540,4762
2299543,
2299707,4080
2299733,5301
2299738,4939
2299788,4539
2299805,5206
2299823,4678
2299868,5614
2299888,4857
2299892,3826
2299915,5309
2299920,5233
2299926,4789
2299943,5680
2299979,5654
2300039,3644
2300040,5616
2300072,5093
2300077,5827
2300088,5573
2300093,5927
2300096,4905
2300104,6073
2300105,
2300128,5784
2300165,7138
2300167,6164
2300178,5863
2300203,6353
2300227,4694
2300253,5478
2300284,6169
2300298,5484
2300315,5471
2300319,
2300328,6048
2300329,4473
2300373,5887
2300393,5673
2300399,
2300402,5498
2300433,5172
2300440,4302
2300471,5620
2300494,4739
2300503,4411
2300529,7009
2300603,6795
2300604,5363
2300631,6142
2300683,5235
2300698,5770
2300770,4823
2300795,
2300835,5663
2300853,4775
2300877,5504
2300912,5854
2300932,5741
2300953,4541
2300960,5508
2300961,5777
2300962,4968
2300976,5865
2301053,6016
2301068,5218
2301074,5594
2301110,5471
2301119,5378
2301143,5630
2301163,7338
2301169,5658
2301204,5818
2301244,5069
2301274,5626
2301298,5820
2301306,5966
2301349,4589
2301367,5531
2301378,5307
2301389,5131
2301409,5597
2301483,5468
2301487,5230
2301490,5407
2301492,6227
2301512,5671
2301527,5344
2301565,4523
2301577,4746
2301589,4110
2301590,5053
2301669,5567
2301691,5070
2301702,3421
2301785,5542
2301872,3968
2301910,6131
2301985,5000
2302010,4766
2302022,5493
2302069,6134
2302092,5245
2302108,4847
2302135,5704
2302176,5860
2302188,
2302189,5441
2302246,5131
2302281,5061
2302288,5607
2302297,
2302319,5799
2302437,5859
2302505,6116
2302548,5052
2302615,6055
2302624,3389
2302665,5693
2302741,5711
2302758,5746
2302787,5440
2302794,5289
2302851,3984
2302874,4425
2302889,5662
2302892,5120
2302893,5442
2302901,6251
2302922,4756
2302942,5830
2302978,5227
2302997,3939
2303011,5362
2303051,5515
2303101,4769
2303102,5252
2303139,5433
2303169,5671
2303200,4764
2303245,5617
2303266,5639
2303267,4454
2303279,5727
2303289,
2303304,4767
2303311,4817
2303352,5348
2303354,5284
2303356,5820
2303365,7278
2303367,4613
2303394,5944
2303414,4759
2303459,5683
2303576,
2303596,5815
2303599,5364
2303605,5943
2303610,
2303694,5315
2303748,5842
2303756,4760
2303870,4593
2303896,5810
2303900,5883
2303903,5260
2303936,5597
2303954,4768
2303988,5173
2304010,5378
2304104,4583
2304140,4430
2304148,5494
2304168,6992
2304199,5636
2304235,4706
2304251,5498
2304255,4531
2304269,6060
2304303,5913
2304306,5540
2304320,4957
2304334,5959
2304357,5517
2304375,5610
2304377,3998
2304391,5779
2304422,5524
2304465,5207
2304566,6786
2304570,5663
2304576,6079
2304604,5315
2304655,6547
2304684,5677
2304692,5824
2304695,
2304757,4426
2304765,4248
2304796,5348
2304798,4949
2304824,5613
2304850,
2304873,5283
2304883,4702
2304915,5349
2304939,5630
2304943,
2304956,5405
2304989,5195
2305013,5105
2305061,5439
2305082,4861
2305128,4607
2305129,5617
2305145,4864
2305162,5411
2305167,5226
2305182,5653
2305192,5306
2305195,5710
2305210,5946
2305255,5711
2305277,5694
2305281,5383
2305283,3690
2305292,5959
2305305,5439
2305311,4586
2305338,4028
2305372,5664
2305385,5515
2305407,4837
2305416,5473
2305428,5963
2305479,4568
2305497,4917
2305498,5443
2305506,5822
2305543,5623
2305550,6220
2305562,
2305590,4593
2305596,5627
2305669,
2305698,5384
2305760,4248
2305811,5779
2305819,5806
2305862,
2305866,
2305871,
2305879,4759
2305930,4723
2305940,6219
2305949,5979
2305969,4623
2305985,6196
2305987,4572
2305992,4694
2306094,5726
2306150,5785
2306205,5087
2306208,5930
2306215,6061
2306249,5287
2306260,4123
2306308,6055
2306319,5620
2306360,5563
2306405,5574
2306410,5656
2306463,7096
2306468,6184
2306469,4604
2306474,6054
2306481,4949
2306482,
2306531,5718
2306548,5895
2306569,5429
2306616,6454
2306620,5568
2306621,5651
2306630,4329
2306669,5799
2306716,4671
2306740,5647
2306756,5362
2306785,5992
2306825,5695
2306888,5205
2306909,6062
2306916,3204
2306929,5424
2306953,5034
2306972,5927
2306975,5419
2306998,5332
2307131,5821
2307182,4476
2307197,5319
2307199,6028
2307206,5342
2307245,5264
2307249,4727
2307295,5835
2307327,5301
2307364,5559
2307415,6080
2307458,5443
2307464,5327
2307470,5801
2307473,4415
2307498,5465
2307512,6127
2307528,5204
2307533,6838
2307537,5816
2307604,5646
2307624,6083
2307643,5113
2307670,5618
2307675,3192
2307683,4614
2307689,5010
2307701,5312
2307755,5860
2307770,5473
2307789,5598
2307796,5572
2307798,6218
2307829,6246
2307837,4592
2307838,5282
2307855,6104
2307878,4831
2307900,5583
2307946,5092
2307948,6023
2307951,5351
2307974,4980
2307990,4241
2308002,5545
2308039,11103
2308049,4617
2308071,4966
2308103,4856
2308130,5440
2308152,5574
2308168,5406
2308182,5722
2308196,4901
2308231,6077
2308237,5587
2308241,
2308331,5955
2308375,5289
2308381,3928
2308411,6111
2308415,5698
2308429,4928
2308438,6327
2308448,5816
2308475,6277
2308494,4214
2308518,6151
2308566,5862
2308573,5782
2308603,5060
2308613,6049
2308642,6124
2308681,5858
2308725,5643
2308753,6354
2308761,
2308762,
2308806,6359
2308822,5944
2308858,5132
2308874,5786
2308887,4943
2308924,6354
2308930,5525
2308957,5697
2308968,4851
2308973,5424
2308980,5539
2309030,5244
2309036,5327
2309049,5852
2309070,4361
2309124,5102
2309148,6208
2309152,4016
2309161,5314
2309173,5498
2309177,5377
2309197,5344
2309235,4657
2309252,7827
2309263,6286
2309286,4596
2309307,5459
2309318,4999
2309404,5446
2309410,5457
2309420,6016
2309448,4536
2309469,4584
2309478,5382
2309479,5815
2309524,3680
2309531,5857
2309548,5615
2309550,4914
2309558,5841
2309568,6164
2309579,6918
2309585,5524
2309587,5560
2309595,5040
2309598,5186
2309602,6239
2309604,5705
2309617,4813
2309625,5530
2309690,5708
2309695,5769
2309719,5786
2309720,4905
2309760,5794
2309772,
2309773,5718
2309841,6750
2309884,6172
2309900,5767
2309910,5763
2309943,5933
2309958,5766
2310013,5802
2310019,
2310098,5505
2310105,6031
2310119,7147
2310129,4736
2310160,6325
2310176,6162
2310187,5445
2310188,9429
2310199,5533
2310213,6256
2310221,5401
2310226,5795
2310227,5885
2310233,6067
2310259,5031
2310284,6575
2310370,
2310376,5687
2310399,5558
2310423,6450
2310456,5329
2310467,5479
2310479,4444
2310497,5114
2310520,5739
2310531,5916
2310556,4495
2310571,4866
2310579,4036
2310586,6924
2310605,5887
2310610,5985
2310613,5825
2310630,5708
2310632,5810
2310639,5443
2310640,5263
2310652,5670
2310686,4911
2310710,5449
2310716,5427
2310762,5456
2310770,5444
2310795,5325
2310798,6128
2310822,5037
2310874,5183
2310881,5493
2310968,5456
2310984,6255
2310993,6079
2311004,5962
2311034,5943
2311069,4466
2311089,5430
2311117,5534
2311123,5357
2311130,4640
2311135,5950
2311136,6039
2311138,6021
2311150,5218
2311170,6066
2311174,5683
2311187,
2311202,5751
2311218,6424
2311220,5428
2311226,5979
2311249,5709
2311258,5581
2311295,6222
2311306,5428
2311326,4330
2311350,5012
2311372,6085
2311399,5632
2311407,6101
2311423,5494
2311497,5423
2311499,5578
2311508,4970
2311530,6057
2311548,4759
2311578,4663
2311616,3178
2311628,6727
2311704,5756
2311729,5946
2311735,5662
2311842,4379
2421529,5696
2421693,6111
2421702,5624
2421763,4879
2421862,5962
2421875,6439
2421890,4968
2421893,4191
2421898,3439
2421920,4757
2421934,5004
2421946,6115
2421981,5572
2422011,4800
2422056,4784
2422064,5702
2422065,5578
2422073,4408
2422090,
2422145,5648
2422201,5776
2422251,4970
2422257,5587
2422296,4925
2422330,6129
2422362,6132
2422382,6088
2422402,5688
2422405,5778
2422406,5767
2422417,5667
2422539,3979
2422558,4717
2422568,4809
2422631,5436
2422635,4779
2422646,5314
2422684,5007
2422709,5293
2422710,5940
2422714,5049
2422798,5427
2422820,5299
2422825,5640
2422844,5921
2422861,5344
2422886,
2422890,3752
2422906,4920
2422920,4874
2422998,5185
2423008,5065
2423010,5196
2423052,4785
2423066,5946
2423151,5345
2423153,4629
2423167,5874
2423223,5772
2423293,5254
2423316,
2423328,5285
2423357,5536
2423387,5936
2423400,5502
2423454,4776
2423466,5779
2423549,3862
2423662,6206
2423691,4414
2423694,4833
2423717,5781
2423737,4833
2423746,6107
2423787,5811
2423793,5393
2423794,5409
2423804,5640
2423809,
2423813,4956
2423824,4837
2423836,5082
2423839,4813
2423885,5707
2423921,5559
2423923,5775
2423932,
2423938,4722
2423939,4897
2423941,5657
2423951,4985
2423958,5207
2423982,5256
2423993,5961
2424002,4963
2424039,4990
2424191,3929
2424217,5698
2424276,6410
2424289,4416
2424302,4639
2424309,4579
2424503,5067
2424551,5023
2424663,5842
2424675,
2424681,5911
2424682,4742
2424688,4009
2424693,5332
2424775,5854
2424791,4994
2424793,4998
2424822,4863
2424828,5688
2424847,
2424905,6218
2424932,5956
2424934,4825
2424949,5206
2424955,4693
2425006,4964
2425031,5554
2425042,5259
2425044,4724
2425057,7668
2425104,5697
2425106,5944
2425133,5233
2425159,5600
2425173,5452
2425184,5036
2425185,5084
2425196,5677
2425259,6010
2425314,5627
2425316,4546
2425331,
2425346,5946
2425348,4572
2425375,4567
2425386,5340
2425407,4808
2425504,5338
2425511,5952
2425537,4990
2425544,5373
2425631,4413
2425727,5598
2425734,5409
2425771,5311
2425774,5759
2435893,3976
2435912,4706
2435971,
2435987,4464
2436031,6114
2436062,5327
2436097,4458
2436117,6150
2436136,5027
2436148,4761
2436160,4880
2436209,4179
2436211,5048
2436245,4872
2436291,4859
2436324,
2436331,5198
2436332,4054
2436334,4680
2436365,4410
2436376,4799
2436378,
2436417,4579
2436421,6881
2436448,4838
2436450,
2436457,5032
2436458,4397
2436525,4505
2436533,4872
2436540,4206
2436543,4606
2436583,5464
2436593,4694
2436608,4630
2436635,4398
2436676,4738
2436680,4805
2436682,4612
2436688,4608
2436715,4896
2436732,4630
2436750,4557
2436759,4744
2436772,
2436781,6311
2436791,
2436804,4810
2436814,4076
2436818,4738
2436824,4066
2436842,4415
2436849,4204
2436866,
2436884,4134
2436900,4494
2436901,
2436912,4629
2436935,4902
2436944,4744
2436954,4781
2436981,4691
2437033,4846
2437038,5461
2437040,4051
2437044,5046
2437051,
2437053,4808
2437060,4452
2437092,5849
2437103,4574
2437112,4716
2437145,5416
2437149,5130
2437164,4623
2437171,3175
2437178,4743
2437191,4845
2437209,4655
2437222,4459
2437223,
2437234,4676
2437240,4533
2437252,
2437261,4618
2437267,4657
2437270,4242
2437280,4839
2437281,4620
2437296,4794
2437317,4250
2437325,4613
2437327,4506
2437329,5062
2437331,4828
2437340,4112
2437353,4630
2437354,5831
2437359,5123
2437394,4760
2437402,4144
2437413,4846
2437443,4384
2437444,4318
2437446,
2437452,5398
2437488,4628
2437496,4010
2437505,
2437507,4024
2437539,4150
2437564,4580
2437576,5512
2437589,4163
2437610,4931
2437612,5174
2437622,4536
2437624,4818
2437630,4860
2437645,5195
2437653,4226
2437676,4793
2437682,
2437684,
2437688,
2437692,4900
2437694,4858
2437698,4182
2437749,4870
2437762,7489
2437781,4646
2437783,
2437792,4591
2437804,4552
2437805,4147
2437810,5143
2437816,3996
2437849,5240
2437851,4675
2437852,5362
2437888,6148
2437897,4390
2437901,
2437930,4727
2437933,4667
2437937,
2437940,
2437948,4907
2437957,4705
2437965,4173
2437972,4266
2437976,4653
2437987,4654
2437996,6229
2438003,7208
2438010,4909
2438028,5413
2438038,4165
2438049,6251
2438051,4665
2438052,6749
2438053,4827
2438061,
2438062,
2438069,5081
2438070,5693
2438094,4158
2438100,4813
2438109,6446
2438114,
2438139,4636
2438140,4596
2438151,4403
2438191,4746
2438192,4752
2438249,7306
2438264,4980
2438272,6487
2438289,4669
2438324,
2438333,4552
2438340,4417
2438362,4890
2438368,4872
2438372,5984
2438406,5189
2438421,3178
2438462,4438
2438469,4925
2438470,
2438490,5317
2438502,5126
2438513,6265
2438517,5178
2438522,4981
2438566,6577
2438575,6437
2438588,4925
2438757,6457
2438851,5320
2438863,5556
2438873,4535
2438887,5393
2438911,6164
2438927,6514
2439048,5668
2439080,5335
2439083,6076
2439094,4888
2439103,5465
2439118,
2439140,5538
2439144,4579
2439186,5670
2439211,7108
2439233,4213
2439240,5190
2439243,5571
2439245,6263
2439250,
2439354,4480
2439376,5326
2439378,4766
2439420,4963
2439459,5988
2439469,6144
2439496,4321
2439506,5545
2439538,6147
2439570,5312
2439581,5859
2439630,4573
2439633,6414
2439660,7991
2439686,5176
2439707,5560
2439736,
2439782,5871
2439798,5982
2439819,3310
2439835,5667
2439876,5792
2439947,5563
2439966,4288
2439967,5692
2439996,
2440044,4634
2440060,6084
2440128,6104
2440188,6107
2440757,5990
2440792,5475
2440830,
2441023,5089
2441123,5442
2441151,5211
2441154,4416
2441161,5112
2441175,6231
2441255,5736
2441262,5599
2441274,5916
2441300,5990
2441337,5353
2441384,5604
2441387,4836
2441409,4312
2441436,
2441437,5659
2441470,6098
2441495,5216
2441510,4866
2441531,6143
2441551,5723
2441562,3806
2441566,
2441581,6032
2441648,6017
2441671,5675
2441702,7619
2441711,4612
2441728,5760
2441736,5123
2441830,5384
2441862,5058
2441864,5714
2441876,5866
2441891,3850
2441896,5668
2441918,5949
2441948,5408
2441950,6046
2441989,4223
2441995,4794
2441996,5454
2442004,4038
2442008,5473
2442084,4005
2442109,5578
2442118,9130
2442154,6259
2442165,5040
2442192,5392
2442205,5477
2442210,4995
2442297,5337
2442331,5501
2442359,4913
2442363,4801
2442382,4866
2442404,4464
2442448,5931
2442483,4688
2442523,5778
2442551,5634
2442559,4848
2442569,4428
2442599,5103
2442606,4628
2442654,4809
2442674,8369
2442687,
2442692,4040
2442704,5086
2442714,5894
2442726,5021
2442751,
2442759,4716
2442840,5868
2442862,
2442866,4344
2442893,5729
2442970,5602
2442988,5520
2443002,5250
2443035,4838
2443037,4343
2443045,
2443055,4591
2443154,5332
2443178,6994
2443181,6056
2443235,
2443291,5918
2443309,5155
2443346,6171
2443364,4013
2443393,
2443403,5572
2443434,
2443476,5837
2443523,5725
2443534,5863
2443540,5630
2443543,6065
2443559,5561
2443567,4918
2443573,4747
2443636,5152
2443654,5214
2443676,5601
2443691,
2443747,5424
2443753,5916
2443791,4971
2443815,5395
2443827,5586
2443863,6148
2443892,5213
2443903,4686
2443935,3940
2443937,6402
2443939,5403
2443941,5975
2443944,4336
2443945,5414
2443969,6177
2444062,4949
2444068,5608
2444084,5953
2444132,3345
2444176,5276
2444187,6162
2444188,6622
2444296,5657
2444303,6009
2444314,5841
2444316,4636
2444328,5302
2444348,4546
2444406,4195
2444412,5493
2444426,6789
2444428,5892
2444435,5373
2444443,5884
2444500,4878
2444517,4426
2444527,
2444532,3175
2444558,5434
2444597,4837
2444598,
2444609,5399
2444691,4845
2444722,5547
2444748,5657
2444769,6207
2444790,4718
2444797,5824
2444800,4657
2444825,5431
2444837,5559
2444933,4976
2445004,5784
2445011,
2445019,4527
2445023,6004
2445101,5217
2445129,5655
2445134,5999
2445154,4357
2445210,6055
2445238,4653
2445298,6427
2445329,5014
2445330,3993
2445384,5780
2445385,6250
2445392,5743
2445416,
2445419,5962
2445421,5889
2445426,
2445499,6060
2445536,5436
2445580,5727
2445598,5272
2445599,5371
2445647,5733
2445665,5243
2445702,5469
2445712,4715
2445760,5719
2445782,4220
2445833,4791
2445921,5649
2445947,4753
2445964,5586
2445975,
2445982,5806
2445992,5405
2446021,5591
2446113,6203
2446127,5019
2446134,6015
2446141,4656
2446255,5306
2446261,4845
2446318,5890
2446327,4529
2446423,5177
2446436,5801
2446577,5374
